Record ID,Record Status,Manufacturer,Manufacturer Part Number,Legacy AIPN,Legacy AIPN Old,Legacy Description,Legacy Family,Legacy Datasheet,Import Source,Source Sheet,Duplicate Source Rows,Identity Key,Source Rows,Source Data JSON
PMR-000220,Imported - Pending Verification,YAGEO,RC0603FR-07390KL,,RES-0603-390K-1%-00,RES 390K OHM 1% 1/10W 0603,RES,https://yageogroup.com/content/datasheet/asset/file/PYU-RC_GROUP_51_ROHS_L,AIPN Parts Master.xlsx,My Lists Worksheet,No,yageo | rc0603fr-07390kl,224,"[{""source_row"":224,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""390000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 390K OHM 1% 1/10W 0603"",""Manufacturer Name"":""YAGEO"",""Manufacturer Part Number"":""RC0603FR-07390KL"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""17"",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""390K"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-390K-1%-00"",""LEN"":""19"",""Datasheet"":""https://yageogroup.com/content/datasheet/asset/file/PYU-RC_GROUP_51_ROHS_L"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.21.0030"",""Country of Origin"":""Taiwan""}}]"
PMR-000221,Imported - Pending Verification,Panasonic,ERJ3EKF3923V,,RES-0603-392K-1%-00,RES 392K OHM 1% 1/10W 0603,RES,,AIPN Parts Master.xlsx,My Lists Worksheet,No,panasonic | erj3ekf3923v,225,"[{""source_row"":225,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""392000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 392K OHM 1% 1/10W 0603"",""Manufacturer Name"":""Panasonic"",""Manufacturer Part Number"":""ERJ3EKF3923V"",""Lifecycle"":"""",""Leadtime(WKS)"":"""",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""392K"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-392K-1%-00"",""LEN"":""19"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000222,Imported - Pending Verification,YAGEO,RC0603FR-07470KL,,RES-0603-470K-1%-00,RES 470K OHM 1% 1/10W 0603,RES,https://yageogroup.com/content/datasheet/asset/file/PYU-RC_GROUP_51_ROHS_L,AIPN Parts Master.xlsx,My Lists Worksheet,No,yageo | rc0603fr-07470kl,226,"[{""source_row"":226,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""470000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 470K OHM 1% 1/10W 0603"",""Manufacturer Name"":""YAGEO"",""Manufacturer Part Number"":""RC0603FR-07470KL"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""17"",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""470K"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-470K-1%-00"",""LEN"":""19"",""Datasheet"":""https://yageogroup.com/content/datasheet/asset/file/PYU-RC_GROUP_51_ROHS_L"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.21.0030"",""Country of Origin"":""Taiwan""}}]"
PMR-000223,Imported - Pending Verification,Vishay Dale Thin Film,MCT0603MD4993BP500,,,RES 499K OHM 0.1% 1/10W 0603,RES,https://www.vishay.com/docs/28952/mcr0201at-mca1206at.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,vishaydalethinfilm | mct0603md4993bp500,227,"[{""source_row"":227,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""499000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 499K OHM 0.1% 1/10W 0603"",""Manufacturer Name"":""Vishay Dale Thin Film"",""Manufacturer Part Number"":""MCT0603MD4993BP500"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""21"",""Case2"":"""",""Case3"":"""",""Case Displayed as"":"""",""Param #1"":"""",""Param #2"":"""",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""2"",""AIPN Occurrence"":""30"",""AIPN - OLD"":"""",""LEN"":""5"",""Datasheet"":""https://www.vishay.com/docs/28952/mcr0201at-mca1206at.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.21.0030"",""Country of Origin"":""Germany""}}]"
PMR-000224,Imported - Pending Verification,Panasonic,ERJ3EKF6193V,,RES-0603-619K-1%-00,RES 619K OHM 1% 1/10W 0603,RES,,AIPN Parts Master.xlsx,My Lists Worksheet,No,panasonic | erj3ekf6193v,228,"[{""source_row"":228,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""619000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 619K OHM 1% 1/10W 0603"",""Manufacturer Name"":""Panasonic"",""Manufacturer Part Number"":""ERJ3EKF6193V"",""Lifecycle"":"""",""Leadtime(WKS)"":"""",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""619K"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-619K-1%-00"",""LEN"":""19"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000225,Imported - Pending Verification,Walsin Technology Corporation,WR06X1004FTL,,RES-0603-1M-1%-00,RES 1M OHM 1% 1/10W 0603,RES,https://www.passivecomponent.com/wp-content/uploads/chipR/ASC_WR.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,walsintechnologycorporation | wr06x1004ftl,229,"[{""source_row"":229,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""1000000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 1M OHM 1% 1/10W 0603"",""Manufacturer Name"":""Walsin Technology Corporation"",""Manufacturer Part Number"":""WR06X1004FTL"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""18"",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""1M"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-1M-1%-00"",""LEN"":""17"",""Datasheet"":""https://www.passivecomponent.com/wp-content/uploads/chipR/ASC_WR.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.21.0030"",""Country of Origin"":""Taiwan""}}]"
PMR-000226,Imported - Pending Verification,Royal Ohm,0603SAF1204T5E,,RES-0603-1M2-1%-00,RES 1.2M OHM 1% 1/10W 0603,RES,,AIPN Parts Master.xlsx,My Lists Worksheet,No,royalohm | 0603saf1204t5e,230,"[{""source_row"":230,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""1200000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 1.2M OHM 1% 1/10W 0603"",""Manufacturer Name"":""Royal Ohm"",""Manufacturer Part Number"":""0603SAF1204T5E"",""Lifecycle"":"""",""Leadtime(WKS)"":"""",""Case2"":""603"",""Case3"":""SMD"",""Case Displayed as"":""0603"",""Param #1"":""1M2"",""Param #2"":""1%"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""RES-0603-1M2-1%-00"",""LEN"":""18"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000227,Imported - Pending Verification,Vishay Dale Thin Film,MCT0603MD2004BP500,,,RES 2M OHM 0.1% 1/10W 0603,RES,https://www.vishay.com/docs/28952/mcr0201at-mca1206at.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,vishaydalethinfilm | mct0603md2004bp500,231,"[{""source_row"":231,""values"":{""AIPN"":"""",""Family"":""RES"",""Value"":""2000000"",""Case"":""0603"",""Image"":"""",""Description"":""RES 2M OHM 0.1% 1/10W 0603"",""Manufacturer Name"":""Vishay Dale Thin Film"",""Manufacturer Part Number"":""MCT0603MD2004BP500"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""21"",""Case2"":"""",""Case3"":"""",""Case Displayed as"":"""",""Param #1"":"""",""Param #2"":"""",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""2"",""AIPN Occurrence"":""30"",""AIPN - OLD"":"""",""LEN"":""5"",""Datasheet"":""https://www.vishay.com/docs/28952/mcr0201at-mca1206at.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8533.21.0030"",""Country of Origin"":""Germany""}}]"
PMR-000228,Imported - Pending Verification,NXP,"PCF85063ATL/1,118",,ICS-RTC-i2c-1-00,IC RTC CLK/CALENDAR I2C 10DFN,RTC,https://www.nxp.com/docs/en/data-sheet/PCF85063A.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,"nxp | pcf85063atl/1,118",232,"[{""source_row"":232,""values"":{""AIPN"":"""",""Family"":""RTC"",""Value"":"""",""Case"":""DFN-10"",""Image"":"""",""Description"":""IC RTC CLK/CALENDAR I2C 10DFN"",""Manufacturer Name"":""NXP"",""Manufacturer Part Number"":""PCF85063ATL/1,118"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""XFDFN-10"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""RTC"",""Param #2"":""i2c"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""ICS-RTC-i2c-1-00"",""LEN"":""16"",""Datasheet"":""https://www.nxp.com/docs/en/data-sheet/PCF85063A.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Singapore""}}]"
PMR-000229,Imported - Pending Verification,Kemet,FC0V474ZFTBR24,,SCA-SMD-F47-3v5-1-00,CAP 470MF -20% +80% 3.5V SMD,SCA,https://yageogroup.com/content/datasheet/asset/file/KEM_S6011_FC,AIPN Parts Master.xlsx,My Lists Worksheet,No,kemet | fc0v474zftbr24,233,"[{""source_row"":233,""values"":{""AIPN"":"""",""Family"":""SCA"",""Value"":""0.47"",""Case"":"""",""Image"":"""",""Description"":""CAP 470MF -20% +80% 3.5V SMD"",""Manufacturer Name"":""Kemet"",""Manufacturer Part Number"":""FC0V474ZFTBR24"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""99"",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""F47"",""Param #2"":""3v5"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SCA-SMD-F47-3v5-1-00"",""LEN"":""20"",""Datasheet"":""https://yageogroup.com/content/datasheet/asset/file/KEM_S6011_FC"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8532.29.0040"",""Country of Origin"":""Thailand""}}]"
PMR-000230,Imported - Pending Verification,Kemet,FC0H474ZFTBR32-SS,,SCA-SMD-F47-5v5-1-00,CAP 470MF -20% +80% 5.5V SMD,SCA,https://content.kemet.com/datasheets/KEM_S6011_FC.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,kemet | fc0h474zftbr32-ss,234,"[{""source_row"":234,""values"":{""AIPN"":"""",""Family"":""SCA"",""Value"":""0.47"",""Case"":"""",""Image"":"""",""Description"":""CAP 470MF -20% +80% 5.5V SMD"",""Manufacturer Name"":""Kemet"",""Manufacturer Part Number"":""FC0H474ZFTBR32-SS"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""99"",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""F47"",""Param #2"":""5v5"",""Param #3"":""1"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SCA-SMD-F47-5v5-1-00"",""LEN"":""20"",""Datasheet"":""https://content.kemet.com/datasheets/KEM_S6011_FC.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8532.29.0040"",""Country of Origin"":""Thailand""}}]"
PMR-000231,Imported - Pending Verification,ScioSense,ENS210-LQFM,,SEN-SMD-HuTe-i2c-00,"I2C, QFN4, DIGITAL PRE-CALIBRATE",SEN,https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8389/ENS210.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,sciosense | ens210-lqfm,235,"[{""source_row"":235,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""QFN-4"",""Image"":"""",""Description"":""I2C, QFN4, DIGITAL PRE-CALIBRATE"",""Manufacturer Name"":""ScioSense"",""Manufacturer Part Number"":""ENS210-LQFM"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""4"",""Case2"":""QFN-4"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""HuTe"",""Param #2"":""i2c"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-HuTe-i2c-00"",""LEN"":""19"",""Datasheet"":""https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8389/ENS210.pdf"",""RoHS Status"":""RoHS Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Singapore""}}]"
PMR-000232,Imported - Pending Verification,ST Micro,MP34DT05-A,,SEN-SMD-Mic-MEMS-Digital-1-00,"100 Hz ~ 10 kHz Digital, PDM Microphone MEMS (Silicon) Omnidirectional (-26dB ±3dB @ 94dB SPL) Solder Pads",SEN,,AIPN Parts Master.xlsx,My Lists Worksheet,No,stmicro | mp34dt05-a,236,"[{""source_row"":236,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""SMD"",""Image"":"""",""Description"":""100 Hz ~ 10 kHz Digital, PDM Microphone MEMS (Silicon) Omnidirectional (-26dB ±3dB @ 94dB SPL) Solder Pads"",""Manufacturer Name"":""ST Micro"",""Manufacturer Part Number"":""MP34DT05-A"",""Lifecycle"":""Obsolete"",""Leadtime(WKS)"":"""",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Mic"",""Param #2"":""MEMS"",""Param #3"":""Digital"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-Mic-MEMS-Digital-1-00"",""LEN"":""29"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000233,Imported - Pending Verification,Knowles,SPH0645LM4H,,SEN-SMD-Mic-MEMS-Digital-2-00,"20 Hz ~ 10 kHz Digital, I2S Microphone MEMS (Silicon) 1.62 V ~ 3.6 V Omnidirectional (-26dB ±3dB @ 94dB SPL) Solder Pads",SEN,,AIPN Parts Master.xlsx,My Lists Worksheet,No,knowles | sph0645lm4h,237,"[{""source_row"":237,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""SMD"",""Image"":"""",""Description"":""20 Hz ~ 10 kHz Digital, I2S Microphone MEMS (Silicon) 1.62 V ~ 3.6 V Omnidirectional (-26dB ±3dB @ 94dB SPL) Solder Pads"",""Manufacturer Name"":""Knowles"",""Manufacturer Part Number"":""SPH0645LM4H"",""Lifecycle"":""Obsolete"",""Leadtime(WKS)"":"""",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""Mic"",""Param #2"":""MEMS"",""Param #3"":""Digital"",""Param #4"":""2"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-Mic-MEMS-Digital-2-00"",""LEN"":""29"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000234,Imported - Pending Verification,Infineon Technologies,IM69D120,,SEN-SMD-MIC-MEMS-Digital-3-00,"20 Hz ~ 20 kHz Digital, PDM Microphone MEMS (Silicon) 1.62 V ~ 3.6 V Omnidirectional (-26dB ±1dB) Solder Pads",SEN,,AIPN Parts Master.xlsx,My Lists Worksheet,No,infineontechnologies | im69d120,238,"[{""source_row"":238,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""SMD"",""Image"":"""",""Description"":""20 Hz ~ 20 kHz Digital, PDM Microphone MEMS (Silicon) 1.62 V ~ 3.6 V Omnidirectional (-26dB ±1dB) Solder Pads"",""Manufacturer Name"":""Infineon Technologies"",""Manufacturer Part Number"":""IM69D120"",""Lifecycle"":"""",""Leadtime(WKS)"":"""",""Case2"":""SMD"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""MIC"",""Param #2"":""MEMS"",""Param #3"":""Digital"",""Param #4"":""3"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-MIC-MEMS-Digital-3-00"",""LEN"":""29"",""Datasheet"":"""",""RoHS Status"":"""",""Moisture Sensitivity Level (MSL)"":"""",""ECCN"":"""",""HTSUS"":"""",""Country of Origin"":""""}}]"
PMR-000235,Imported - Pending Verification,Melexis Technologies NV,MLX90640ESF-BAB-000-TU,,SEN-THP-IR-i2c-00,SENSOR DGTL -40C-85C TO39,SEN,https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,melexistechnologiesnv | mlx90640esf-bab-000-tu,239,"[{""source_row"":239,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""TO-39"",""Image"":"""",""Description"":""SENSOR DGTL -40C-85C TO39"",""Manufacturer Name"":""Melexis Technologies NV"",""Manufacturer Part Number"":""MLX90640ESF-BAB-000-TU"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""TO-39"",""Case3"":""THP"",""Case Displayed as"":""THP"",""Param #1"":""IR"",""Param #2"":""i2c"",""Param #3"":"""",""Param #4"":"""",""Rev"":""0"",""Params used"":""5"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-THP-IR-i2c-00"",""LEN"":""17"",""Datasheet"":""https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""Philippines""}}]"
PMR-000236,Imported - Pending Verification,Texas Instruments,LM35CAZ/NOPB,,SEN-THP-Te-0~100C-10mvC-Analog-00,SENSOR ANALOG -40C-110C TO92-3,SEN,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm35,AIPN Parts Master.xlsx,My Lists Worksheet,No,texasinstruments | lm35caz/nopb,240,"[{""source_row"":240,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""TO-92-3"",""Image"":"""",""Description"":""SENSOR ANALOG -40C-110C TO92-3"",""Manufacturer Name"":""Texas Instruments"",""Manufacturer Part Number"":""LM35CAZ/NOPB"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""TO-92"",""Case3"":""THP"",""Case Displayed as"":""THP"",""Param #1"":""Te"",""Param #2"":""0~100C"",""Param #3"":""10mvC"",""Param #4"":""Analog"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-THP-Te-0~100C-10mvC-Analog-00"",""LEN"":""33"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm35"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0090"",""Country of Origin"":""China""}}]"
PMR-000237,Imported - Pending Verification,TI,INA228AIDGSR,,SEN-SMD-EnergyMon-I2C-20bit-1-00,IC PWR MONITOR 10VSSOP,SEN,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fina228,AIPN Parts Master.xlsx,My Lists Worksheet,No,ti | ina228aidgsr,241,"[{""source_row"":241,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""VSSOP-10"",""Image"":"""",""Description"":""IC PWR MONITOR 10VSSOP"",""Manufacturer Name"":""TI"",""Manufacturer Part Number"":""INA228AIDGSR"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""VSSOP-10"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""EnergyMon"",""Param #2"":""I2C"",""Param #3"":""20bit"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-EnergyMon-I2C-20bit-1-00"",""LEN"":""32"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fina228"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""United States""}}]"
PMR-000238,Imported - Pending Verification,TI,INA229AIDGSR,,SEN-SMD-EnergyMon-SPI-20bit-1-00,IC CURR SENSE 1 CIRCUIT 10VSSOP,SEN,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fina229,AIPN Parts Master.xlsx,My Lists Worksheet,No,ti | ina229aidgsr,242,"[{""source_row"":242,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":""VSSOP-10"",""Image"":"""",""Description"":""IC CURR SENSE 1 CIRCUIT 10VSSOP"",""Manufacturer Name"":""TI"",""Manufacturer Part Number"":""INA229AIDGSR"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""16"",""Case2"":""VSSOP-10"",""Case3"":""SMD"",""Case Displayed as"":""SMD"",""Param #1"":""EnergyMon"",""Param #2"":""SPI"",""Param #3"":""20bit"",""Param #4"":""1"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-SMD-EnergyMon-SPI-20bit-1-00"",""LEN"":""32"",""Datasheet"":""https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fina229"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8542.39.0070"",""Country of Origin"":""China""}}]"
PMR-000239,Imported - Pending Verification,SameSky,CMEJ-0733-25-L070,,SEN-CBL-Mic-Elect-25dB-Analog-00,"MIC COND ANLG OMNI -25DB 0.276""D",SEN,https://www.cuidevices.com/product/resource/cmej-0733-25-l070.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,samesky | cmej-0733-25-l070,243,"[{""source_row"":243,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":"""",""Image"":"""",""Description"":""MIC COND ANLG OMNI -25DB 0.276\""D"",""Manufacturer Name"":""SameSky"",""Manufacturer Part Number"":""CMEJ-0733-25-L070"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""9"",""Case2"":""CBL"",""Case3"":""CBL"",""Case Displayed as"":""CBL"",""Param #1"":""Mic"",""Param #2"":""Elect"",""Param #3"":""25dB"",""Param #4"":""Analog"",""Rev"":""0"",""Params used"":""7"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-CBL-Mic-Elect-25dB-Analog-00"",""LEN"":""32"",""Datasheet"":""https://www.cuidevices.com/product/resource/cmej-0733-25-l070.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""8518.10.8030"",""Country of Origin"":""China""}}]"
PMR-000240,Imported - Pending Verification,Adafruit,2384,,SEN-P1.00-Vib-Medium-Analog-00,"ROUND SPACER #8 NYLON 1/2""",SEN,https://www.keyelco.com/userAssets/file/K75p88.pdf,AIPN Parts Master.xlsx,My Lists Worksheet,No,adafruit | 2384,244,"[{""source_row"":244,""values"":{""AIPN"":"""",""Family"":""SEN"",""Value"":"""",""Case"":"""",""Image"":"""",""Description"":""ROUND SPACER #8 NYLON 1/2\"""",""Manufacturer Name"":""Adafruit"",""Manufacturer Part Number"":""2384"",""Lifecycle"":""Active"",""Leadtime(WKS)"":""11"",""Case2"":""THT"",""Case3"":""P1.00"",""Case Displayed as"":""P1.00"",""Param #1"":""Vib"",""Param #2"":""Medium"",""Param #3"":""Analog"",""Param #4"":"""",""Rev"":""0"",""Params used"":""6"",""AIPN Occurrence"":""1"",""AIPN - OLD"":""SEN-P1.00-Vib-Medium-Analog-00"",""LEN"":""30"",""Datasheet"":""https://www.keyelco.com/userAssets/file/K75p88.pdf"",""RoHS Status"":""ROHS3 Compliant"",""Moisture Sensitivity Level (MSL)"":""Active"",""ECCN"":""EAR99"",""HTSUS"":""3926.90.9989"",""Country of Origin"":""United States""}}]"
