Record ID,Manufacturer,Manufacturer Part Number,Provider,Status,Message,Knowledge Base Paths,PDCPartProfile Path
PMR-000037,Würth Elektronik,885012207078,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__885012207078.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__885012207078.json
PMR-000037,Würth Elektronik,885012207078,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__885012207078.json,
PMR-000037,Würth Elektronik,885012207078,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__885012207078.json,output\provider_profiles\MOUSER__W_rth_Elektronik__885012207078.json
PMR-000038,Murata,GRM155C61E475ME15J,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Murata__GRM155C61E475ME15J.json,output\provider_profiles\DIGIKEY__Murata__GRM155C61E475ME15J.json
PMR-000038,Murata,GRM155C61E475ME15J,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MURATA__GRM155C61E475ME15J.json | Knowledge_Base\Current\TME\Product_Data\MURATA__GRM155C61E475ME15J.json | Knowledge_Base\Current\TME\Product_Parameters\MURATA__GRM155C61E475ME15J.json,output\provider_profiles\TME__Murata__GRM155C61E475ME15J.json
PMR-000038,Murata,GRM155C61E475ME15J,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Murata__GRM155C61E475ME15J.json,output\provider_profiles\MOUSER__Murata__GRM155C61E475ME15J.json
PMR-000039,Vishay Sprague,298D475X9010M2T,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Vishay_Sprague__298D475X9010M2T.json,output\provider_profiles\DIGIKEY__Vishay_Sprague__298D475X9010M2T.json
PMR-000039,Vishay Sprague,298D475X9010M2T,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Vishay_Sprague__298D475X9010M2T.json,
PMR-000039,Vishay Sprague,298D475X9010M2T,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Vishay_Sprague__298D475X9010M2T.json,output\provider_profiles\MOUSER__Vishay_Sprague__298D475X9010M2T.json
PMR-000040,Murata Electronics,GRM188Z71C475KE21D,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Murata_Electronics__GRM188Z71C475KE21D.json,output\provider_profiles\DIGIKEY__Murata_Electronics__GRM188Z71C475KE21D.json
PMR-000040,Murata Electronics,GRM188Z71C475KE21D,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MURATA__GRM188Z71C475KE21D.json | Knowledge_Base\Current\TME\Product_Data\MURATA__GRM188Z71C475KE21D.json | Knowledge_Base\Current\TME\Product_Parameters\MURATA__GRM188Z71C475KE21D.json,output\provider_profiles\TME__Murata_Electronics__GRM188Z71C475KE21D.json
PMR-000040,Murata Electronics,GRM188Z71C475KE21D,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Murata_Electronics__GRM188Z71C475KE21D.json,output\provider_profiles\MOUSER__Murata_Electronics__GRM188Z71C475KE21D.json
PMR-000041,Wurth,885012207053,DigiKey,Already Cached,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__885012207053.json,output\provider_profiles\DIGIKEY__Wurth__885012207053.json
PMR-000041,Wurth,885012207053,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__885012207053.json,
PMR-000041,Wurth,885012207053,Mouser,Already Cached,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__885012207053.json,output\provider_profiles\MOUSER__Wurth__885012207053.json
PMR-000042,Murata,GRM155R61A106ME11D,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Murata__GRM155R61A106ME11D.json,output\provider_profiles\DIGIKEY__Murata__GRM155R61A106ME11D.json
PMR-000042,Murata,GRM155R61A106ME11D,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MURATA__GRM155R61A106ME11D.json | Knowledge_Base\Current\TME\Product_Data\MURATA__GRM155R61A106ME11D.json | Knowledge_Base\Current\TME\Product_Parameters\MURATA__GRM155R61A106ME11D.json,output\provider_profiles\TME__Murata__GRM155R61A106ME11D.json
PMR-000042,Murata,GRM155R61A106ME11D,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Murata__GRM155R61A106ME11D.json,output\provider_profiles\MOUSER__Murata__GRM155R61A106ME11D.json
PMR-000043,KYOCERA AVX,TCM1A106M8R-02,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\KYOCERA_AVX__TCM1A106M8R-02.json,output\provider_profiles\DIGIKEY__KYOCERA_AVX__TCM1A106M8R-02.json
PMR-000043,KYOCERA AVX,TCM1A106M8R-02,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\KYOCERA_AVX__TCM1A106M8R-02.json,
PMR-000043,KYOCERA AVX,TCM1A106M8R-02,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\KYOCERA_AVX__TCM1A106M8R-02.json,output\provider_profiles\MOUSER__KYOCERA_AVX__TCM1A106M8R-02.json
PMR-000044,Samsung Electro-Mechanics,CL10A106MP8NNNC,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Samsung_Electro-Mechanics__CL10A106MP8NNNC.json,output\provider_profiles\DIGIKEY__Samsung_Electro-Mechanics__CL10A106MP8NNNC.json
PMR-000044,Samsung Electro-Mechanics,CL10A106MP8NNNC,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\SAMSUNG__CL10A106MP8NNNC.json | Knowledge_Base\Current\TME\Product_Data\SAMSUNG__CL10A106MP8NNNC.json | Knowledge_Base\Current\TME\Product_Parameters\SAMSUNG__CL10A106MP8NNNC.json,output\provider_profiles\TME__Samsung_Electro-Mechanics__CL10A106MP8NNNC.json
PMR-000044,Samsung Electro-Mechanics,CL10A106MP8NNNC,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Samsung_Electro-Mechanics__CL10A106MP8NNNC.json,output\provider_profiles\MOUSER__Samsung_Electro-Mechanics__CL10A106MP8NNNC.json
PMR-000045,Wurth,885012106006,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__885012106006.json,output\provider_profiles\DIGIKEY__Wurth__885012106006.json
PMR-000045,Wurth,885012106006,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__885012106006.json,
PMR-000045,Wurth,885012106006,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__885012106006.json,output\provider_profiles\MOUSER__Wurth__885012106006.json
PMR-000046,Würth Elektronik,885012207026,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__885012207026.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__885012207026.json
PMR-000046,Würth Elektronik,885012207026,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__885012207026.json,
PMR-000046,Würth Elektronik,885012207026,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__885012207026.json,output\provider_profiles\MOUSER__W_rth_Elektronik__885012207026.json
PMR-000047,Samsung Electro-Mechanics,CL21B106KOQNNNE,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Samsung_Electro-Mechanics__CL21B106KOQNNNE.json,output\provider_profiles\DIGIKEY__Samsung_Electro-Mechanics__CL21B106KOQNNNE.json
PMR-000047,Samsung Electro-Mechanics,CL21B106KOQNNNE,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\SAMSUNG__CL21B106KOQNNNE.json | Knowledge_Base\Current\TME\Product_Data\SAMSUNG__CL21B106KOQNNNE.json | Knowledge_Base\Current\TME\Product_Parameters\SAMSUNG__CL21B106KOQNNNE.json,output\provider_profiles\TME__Samsung_Electro-Mechanics__CL21B106KOQNNNE.json
PMR-000047,Samsung Electro-Mechanics,CL21B106KOQNNNE,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Samsung_Electro-Mechanics__CL21B106KOQNNNE.json,output\provider_profiles\MOUSER__Samsung_Electro-Mechanics__CL21B106KOQNNNE.json
PMR-000048,YAGEO,CC0805KPX5R5BB106,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__CC0805KPX5R5BB106.json,output\provider_profiles\DIGIKEY__YAGEO__CC0805KPX5R5BB106.json
PMR-000048,YAGEO,CC0805KPX5R5BB106,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\YAGEO__CC0805KPX5R5BB106.json,
PMR-000048,YAGEO,CC0805KPX5R5BB106,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__CC0805KPX5R5BB106.json,output\provider_profiles\MOUSER__YAGEO__CC0805KPX5R5BB106.json
PMR-000049,KYOCERA AVX,TAJA106K010RNJ,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\KYOCERA_AVX__TAJA106K010RNJ.json,output\provider_profiles\DIGIKEY__KYOCERA_AVX__TAJA106K010RNJ.json
PMR-000049,KYOCERA AVX,TAJA106K010RNJ,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\KYOCERA_AVX__TAJA106K010RNJ.json | Knowledge_Base\Current\TME\Product_Data\KYOCERA_AVX__TAJA106K010RNJ.json | Knowledge_Base\Current\TME\Product_Parameters\KYOCERA_AVX__TAJA106K010RNJ.json,output\provider_profiles\TME__KYOCERA_AVX__TAJA106K010RNJ.json
PMR-000049,KYOCERA AVX,TAJA106K010RNJ,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\KYOCERA_AVX__TAJA106K010RNJ.json,output\provider_profiles\MOUSER__KYOCERA_AVX__TAJA106K010RNJ.json
PMR-000050,Samsung Electro-Mechanics,CL31B106KOHNFNE,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Samsung_Electro-Mechanics__CL31B106KOHNFNE.json,output\provider_profiles\DIGIKEY__Samsung_Electro-Mechanics__CL31B106KOHNFNE.json
PMR-000050,Samsung Electro-Mechanics,CL31B106KOHNFNE,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Samsung_Electro-Mechanics__CL31B106KOHNFNE.json,
PMR-000050,Samsung Electro-Mechanics,CL31B106KOHNFNE,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Samsung_Electro-Mechanics__CL31B106KOHNFNE.json,output\provider_profiles\MOUSER__Samsung_Electro-Mechanics__CL31B106KOHNFNE.json
PMR-000051,Würth Elektronik,875105240001,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__875105240001.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__875105240001.json
PMR-000051,Würth Elektronik,875105240001,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__875105240001.json,
PMR-000051,Würth Elektronik,875105240001,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__875105240001.json,output\provider_profiles\MOUSER__W_rth_Elektronik__875105240001.json
PMR-000052,KYOCERA AVX,TLCL226M006XTA,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\KYOCERA_AVX__TLCL226M006XTA.json,output\provider_profiles\DIGIKEY__KYOCERA_AVX__TLCL226M006XTA.json
PMR-000052,KYOCERA AVX,TLCL226M006XTA,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\KYOCERA_AVX__TLCL226M006XTA.json,
PMR-000052,KYOCERA AVX,TLCL226M006XTA,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\KYOCERA_AVX__TLCL226M006XTA.json,output\provider_profiles\MOUSER__KYOCERA_AVX__TLCL226M006XTA.json
PMR-000053,Walsin Technology Corporation,0603X226M6R3CT,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Walsin_Technology_Corporation__0603X226M6R3CT.json,output\provider_profiles\DIGIKEY__Walsin_Technology_Corporation__0603X226M6R3CT.json
PMR-000053,Walsin Technology Corporation,0603X226M6R3CT,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\WALSIN__0603X226M6R3CT.json | Knowledge_Base\Current\TME\Product_Data\WALSIN__0603X226M6R3CT.json | Knowledge_Base\Current\TME\Product_Parameters\WALSIN__0603X226M6R3CT.json,output\provider_profiles\TME__Walsin_Technology_Corporation__0603X226M6R3CT.json
PMR-000053,Walsin Technology Corporation,0603X226M6R3CT,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Walsin_Technology_Corporation__0603X226M6R3CT.json,output\provider_profiles\MOUSER__Walsin_Technology_Corporation__0603X226M6R3CT.json
PMR-000054,KYOCERA AVX,TAJA226K010RNJ,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\KYOCERA_AVX__TAJA226K010RNJ.json,output\provider_profiles\DIGIKEY__KYOCERA_AVX__TAJA226K010RNJ.json
PMR-000054,KYOCERA AVX,TAJA226K010RNJ,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\KYOCERA_AVX__TAJA226K010RNJ.json | Knowledge_Base\Current\TME\Product_Data\KYOCERA_AVX__TAJA226K010RNJ.json | Knowledge_Base\Current\TME\Product_Parameters\KYOCERA_AVX__TAJA226K010RNJ.json,output\provider_profiles\TME__KYOCERA_AVX__TAJA226K010RNJ.json
PMR-000054,KYOCERA AVX,TAJA226K010RNJ,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\KYOCERA_AVX__TAJA226K010RNJ.json,output\provider_profiles\MOUSER__KYOCERA_AVX__TAJA226K010RNJ.json
PMR-000055,Walsin Technology Corporation,1206B226K6R3CT,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Walsin_Technology_Corporation__1206B226K6R3CT.json,output\provider_profiles\DIGIKEY__Walsin_Technology_Corporation__1206B226K6R3CT.json
PMR-000055,Walsin Technology Corporation,1206B226K6R3CT,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\WALSIN__1206B226K6R3CT.json | Knowledge_Base\Current\TME\Product_Data\WALSIN__1206B226K6R3CT.json | Knowledge_Base\Current\TME\Product_Parameters\WALSIN__1206B226K6R3CT.json,output\provider_profiles\TME__Walsin_Technology_Corporation__1206B226K6R3CT.json
PMR-000055,Walsin Technology Corporation,1206B226K6R3CT,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Walsin_Technology_Corporation__1206B226K6R3CT.json,output\provider_profiles\MOUSER__Walsin_Technology_Corporation__1206B226K6R3CT.json
PMR-000056,Würth Elektronik,865060453006,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__865060453006.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__865060453006.json
PMR-000056,Würth Elektronik,865060453006,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__865060453006.json,
PMR-000056,Würth Elektronik,865060453006,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__865060453006.json,output\provider_profiles\MOUSER__W_rth_Elektronik__865060453006.json
PMR-000057,KEMET,T520D337M006ATE045,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\KEMET__T520D337M006ATE045.json,output\provider_profiles\DIGIKEY__KEMET__T520D337M006ATE045.json
PMR-000057,KEMET,T520D337M006ATE045,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\KEMET__T520D337M006ATE045.json | Knowledge_Base\Current\TME\Product_Data\KEMET__T520D337M006ATE045.json | Knowledge_Base\Current\TME\Product_Parameters\KEMET__T520D337M006ATE045.json,output\provider_profiles\TME__KEMET__T520D337M006ATE045.json
PMR-000057,KEMET,T520D337M006ATE045,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\KEMET__T520D337M006ATE045.json,output\provider_profiles\MOUSER__KEMET__T520D337M006ATE045.json
PMR-000058,Wurth,62000211622,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__62000211622.json,output\provider_profiles\DIGIKEY__Wurth__62000211622.json
PMR-000058,Wurth,62000211622,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__62000211622.json,
PMR-000058,Wurth,62000211622,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__62000211622.json,output\provider_profiles\MOUSER__Wurth__62000211622.json
PMR-000059,Würth Elektronik,61900211121,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__61900211121.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__61900211121.json
PMR-000059,Würth Elektronik,61900211121,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__61900211121.json,
PMR-000059,Würth Elektronik,61900211121,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__61900211121.json,output\provider_profiles\MOUSER__W_rth_Elektronik__61900211121.json
PMR-000060,Sullins Connector Solutions,NPTC021KFXC-RC,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Sullins_Connector_Solutions__NPTC021KFXC-RC.json,output\provider_profiles\DIGIKEY__Sullins_Connector_Solutions__NPTC021KFXC-RC.json
PMR-000060,Sullins Connector Solutions,NPTC021KFXC-RC,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Sullins_Connector_Solutions__NPTC021KFXC-RC.json,
PMR-000060,Sullins Connector Solutions,NPTC021KFXC-RC,Mouser,Not Found,Mouser returned no parts,Knowledge_Base\Current\Mouser\Part_Number_Search\Sullins_Connector_Solutions__NPTC021KFXC-RC.json,
PMR-000061,Wurth,653102124022,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__653102124022.json,output\provider_profiles\DIGIKEY__Wurth__653102124022.json
PMR-000061,Wurth,653102124022,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__653102124022.json,
PMR-000061,Wurth,653102124022,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__653102124022.json,output\provider_profiles\MOUSER__Wurth__653102124022.json
PMR-000062,SameSky,PJ-102AH,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\SameSky__PJ-102AH.json,output\provider_profiles\DIGIKEY__SameSky__PJ-102AH.json
PMR-000062,SameSky,PJ-102AH,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\Same_Sky__PJ-102AH.json | Knowledge_Base\Current\TME\Product_Data\Same_Sky__PJ-102AH.json | Knowledge_Base\Current\TME\Product_Parameters\Same_Sky__PJ-102AH.json,output\provider_profiles\TME__SameSky__PJ-102AH.json
PMR-000062,SameSky,PJ-102AH,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\SameSky__PJ-102AH.json,output\provider_profiles\MOUSER__SameSky__PJ-102AH.json
PMR-000063,JST Sales America Inc.,B3B-ZR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\JST_Sales_America_Inc__B3B-ZR.json,output\provider_profiles\DIGIKEY__JST_Sales_America_Inc.__B3B-ZR.json
PMR-000063,JST Sales America Inc.,B3B-ZR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\JST__B3B-ZR.json | Knowledge_Base\Current\TME\Product_Data\JST__B3B-ZR.json | Knowledge_Base\Current\TME\Product_Parameters\JST__B3B-ZR.json,output\provider_profiles\TME__JST_Sales_America_Inc.__B3B-ZR.json
PMR-000063,JST Sales America Inc.,B3B-ZR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\JST_Sales_America_Inc__B3B-ZR.json,output\provider_profiles\MOUSER__JST_Sales_America_Inc.__B3B-ZR.json
PMR-000064,Wurth,62000311622,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__62000311622.json,output\provider_profiles\DIGIKEY__Wurth__62000311622.json
PMR-000064,Wurth,62000311622,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__62000311622.json,
PMR-000064,Wurth,62000311622,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__62000311622.json,output\provider_profiles\MOUSER__Wurth__62000311622.json
PMR-000065,JST Sales America Inc.,B3B-XH-A,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\JST_Sales_America_Inc__B3B-XH-A.json,output\provider_profiles\DIGIKEY__JST_Sales_America_Inc.__B3B-XH-A.json
PMR-000065,JST Sales America Inc.,B3B-XH-A,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\JST__B3B-XH-A.json | Knowledge_Base\Current\TME\Product_Data\JST__B3B-XH-A.json | Knowledge_Base\Current\TME\Product_Parameters\JST__B3B-XH-A.json,output\provider_profiles\TME__JST_Sales_America_Inc.__B3B-XH-A.json
PMR-000065,JST Sales America Inc.,B3B-XH-A,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\JST_Sales_America_Inc__B3B-XH-A.json,output\provider_profiles\MOUSER__JST_Sales_America_Inc.__B3B-XH-A.json
PMR-000066,Würth Elektronik,649003013322,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__649003013322.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__649003013322.json
PMR-000066,Würth Elektronik,649003013322,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__649003013322.json,
PMR-000066,Würth Elektronik,649003013322,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__649003013322.json,output\provider_profiles\MOUSER__W_rth_Elektronik__649003013322.json
